latitude,longitude,cluster
44.0522222,-123.0855556,5
40.7141667,-74.0063889,7
33.5091667,-111.8983333,4
44.6336111,-121.1283333,5
30.4211111,-87.2169444,9
42.6525,-73.7566667,7
39.6283333,-84.1594444,8
47.6063889,-122.3308333,5
42.207039,-71.685624,7
43.0388889,-87.9063889,7
33.425,-94.0475,9
40.7141667,-74.0063889,7
29.663547,-85.355475,9
35.0844444,-106.6505556,4
39.9522222,-75.1641667,7
40.7186111,-74.5697222,7
54.116667,-114.4,5
42.6608333,-77.0541667,7
34.8525,-82.3941667,8
32.905,-80.6669444,9
43.464516,-72.368979,7
33.9172222,-118.0111111,4
33.8730556,-78.6144444,9
33.4483333,-112.0733333,4
40.7875,-73.8463889,7
32.9761111,-96.595,9
50.800657,-1.984495,6
38.5472222,-122.8152778,0
32.6208333,-83.6,9
47.6063889,-122.3308333,5
53.8,-2.233333,6
42.3266667,-122.8744444,0
26.0569444,-80.2719444,2
30.7175,-97.4425,9
34.772013,32.429737,6
30.3319444,-81.6558333,9
21.3069444,-157.8583333,1
38.4,-105.2166667,0
39.9080556,-85.9227778,8
48.0961111,-119.7794444,5
45.2102778,-123.1975,5
41.0813889,-81.5191667,7
39.7972222,-84.3113889,8
32.972579,-96.834854,9
31.1169444,-97.7275,9
39.7875,-75.6969444,7
40.5291667,-75.3936111,7
40.1786111,-122.2347222,0
37.6447222,-115.7427778,0
34.8641667,-118.1625,4
38.6272222,-90.1977778,8
37.5536111,-77.4605556,8
45.5,-73.583333,7
39.006699,-77.42913,8
33.9375,-117.2297222,4
31.8455556,-102.3672222,9
29.7027778,-98.1241667,9
36.3291667,-80.4333333,8
42.0147222,-89.3322222,7
33.6888889,-78.8869444,9
32.5836111,-117.0961111,4
40.691613,-112.00105,0
39.505638,-84.735625,8
40.2108333,-76.7913889,7
42.7325,-84.5555556,7
29.4238889,-98.4933333,9
46.738227,-71.246459,7
38.8338889,-104.8208333,0
39.927429,-74.726579,7
26.7052778,-80.0366667,2
40.3152778,-74.2466667,7
35.469115,-97.376857,9
39.7683333,-86.1580556,8
39.7683333,-86.1580556,8
34.5958333,-120.1366667,4
41.9788889,-76.5158333,7
35.4975,-97.2686111,9
40.7141667,-74.0063889,7
35.0455556,-85.3097222,8
38.7691667,-94.6561111,8
40.9169444,-72.6625,7
61.2180556,-149.9002778,5
32.9658333,-97.6833333,9
32.9658333,-97.6833333,9
47.6447222,-122.6936111,5
40.6258333,-75.3708333,7
37.2152778,-93.2980556,8
32.5488889,-92.92,9
34.0522222,-118.2427778,4
33.396889,-111.52196,4
37.8044444,-122.2697222,0
29.7630556,-95.3630556,9
38.2494444,-122.0388889,0
37.6688889,-122.0797222,0
34.1066667,-117.8058333,4
45.525974,-73.340668,7
26.443397,-82.111512,2
38.7525,-122.6138889,0
29.7630556,-95.3630556,9
21.451331,-158.015281,1
41.85,-87.65,7
26.0583333,-80.3375,2
44.5236111,-89.5744444,7
37.2152778,-93.2980556,8
33.9944444,-86.97,9
49.966667,-98.3,5
41.865,-80.79,7
51.921667,4.481111,6
-31.95224,115.861397,3
37.2705556,-76.7077778,8
36.175,-115.1363889,4
34.4208333,-119.6972222,4
42.05,-82.583333,7
47.3225,-122.3113889,5
51.083333,-114.083333,5
32.7252778,-97.3205556,9
40.0377778,-76.3058333,7
36.0444444,-84.3444444,8
-37.813938,144.963425,3
36.2125,-79.7138889,8
30.4508333,-84.0880556,9
39.9613889,-105.5102778,0
40.1741667,-75.0441667,7
38.8916667,-121.2919444,0
40.015,-105.27,0
42.2711111,-89.0938889,7
47.5405556,-122.635,5
38.4191667,-82.4452778,8
27.0,49.666667,6
44.7791667,-93.3361111,7
26.2513889,-80.1791667,2
39.4666667,-87.4138889,8
36.2166667,-81.6747222,8
29.4238889,-98.4933333,9
38.2541667,-85.7594444,8
49.25,-123.133333,5
37.964253,-91.831833,8
44.3125,-89.9041667,7
38.2377778,-81.2336111,8
43.15,-79.5,7
38.6402778,-99.7458333,8
47.6063889,-122.3308333,5
41.1111111,-75.3866667,7
42.6072222,-83.9294444,7
-12.45722,130.836639,3
32.7152778,-117.1563889,4
53.5,-2.216667,6
34.7697222,-84.9702778,9
39.0058333,-122.0083333,0
41.2041667,-73.7275,7
45.7544444,-122.8763889,5
47.4888889,-92.4647222,7
32.7502778,-81.6369444,9
36.6116667,-77.5469444,8
42.7977778,-83.705,7
36.2080556,-86.2911111,8
30.2463889,-89.6111111,9
32.4486111,-81.7833333,9
32.0833333,-81.1,9
40.7141667,-74.0063889,7
48.50389,-122.23611,5
40.4591667,-74.3613889,7
41.3366667,-75.5188889,7
43.1280556,-121.045,0
33.8158333,-78.6802778,9
33.4269444,-117.6111111,4
47.7625,-122.2041667,5
43.6852778,-85.8158333,7
38.5816667,-121.4933333,0
52.516667,-3.3,6
38.9716667,-95.235,8
38.2875,-86.0663889,8
40.5258333,-86.7580556,7
41.962871,-73.375953,7
41.3947222,-73.4544444,7
36.8252778,-119.7019444,0
32.7591667,-97.7969444,9
40.2247222,-105.2708333,0
32.7152778,-117.1563889,4
38.7838889,-90.4811111,8
39.9522222,-75.1641667,7
34.7463889,-92.2894444,9
37.6922222,-97.3372222,8
29.9938889,-90.2416667,9
34.2647222,-118.5222222,4
34.3069444,-92.4011111,9
35.9605556,-83.9208333,8
39.3994444,-84.5613889,8
34.0702778,-117.395,4
37.9608333,-120.2363889,0
34.09,-117.8894444,4
29.7944444,-98.7316667,9
41.5236111,-90.5775,7
35.9380556,-77.7908333,8
39.6294444,-79.9561111,8
29.7630556,-95.3630556,9
36.3955556,-97.8780556,8
26.625,-81.625,2
30.5083333,-86.5027778,9
28.9783333,-96.6458333,9
51.5,-3.2,6
47.6063889,-122.3308333,5
32.7355556,-97.1077778,9
26.6155556,-80.0572222,2
46.8722222,-113.9930556,5
36.1538889,-95.9925,8
34.384721,-117.902842,4
40.0047222,-75.635,7
45.3088889,-89.4963889,7
36.5963889,-82.1886111,8
45.3088889,-89.4963889,7
34.1447222,-84.9330556,9
39.0997222,-94.5783333,8
45.5,-73.583333,7
32.7252778,-97.3205556,9
38.8119444,-94.5316667,8
60.173324,24.941025,6
33.7591667,-118.0058333,4
41.0544444,-76.2336111,7
37.2386111,-76.51,8
40.7719444,-80.7683333,7
31.6261111,-97.5997222,9
32.3122222,-106.7777778,4
48.2413889,-122.3694444,5
41.447569,-71.524667,7
38.7744444,-75.1397222,8
47.4830556,-122.2158333,5
40.5694444,-77.4030556,7
35.2827778,-120.6586111,4
35.3733333,-119.0177778,4
30.3580556,-90.0655556,9
35.2225,-97.4391667,9
48.3597222,-107.8736111,5
35.0525,-118.1730556,4
36.0725,-79.7922222,8
26.2375,-80.125,2
37.566535,126.977969,6
38.8813889,-94.8188889,8
33.6888889,-78.8869444,9
56.151116,-3.854674,6
43.316667,-79.8,7
40.0116667,-89.8480556,8
39.7391667,-104.9841667,0
33.6675,-84.0177778,9
28.2394444,-82.3280556,2
39.5297222,-119.8127778,0
40.2794444,-75.3875,7
45.433333,-72.883333,7
33.6608333,-95.5552778,9
33.9533333,-117.3952778,4
40.3272222,-76.3030556,7
41.3127778,-96.3458333,7
46.33,-94.4738889,7
34.1808333,-118.3080556,4
42.2411111,-83.6130556,7
43.2966667,-87.9875,7
34.1808333,-118.3080556,4
39.0638889,-108.55,0
29.7630556,-95.3630556,9
38.3855556,-81.8363889,8
59.434091,10.658383,6
41.9141667,-88.3086111,7
30.2263889,-93.2172222,9
27.2436111,-80.83,2
40.704347,-74.964715,7
40.0719444,-83.5563889,8
52.355518,-1.17432,6
38.6272222,-90.1977778,8
42.6525,-73.7566667,7
42.5,-96.4,7
35.1216667,-120.6202778,4
43.1530556,-70.8005556,7
30.3580556,-90.0655556,9
34.0975,-117.6475,4
34.1013889,-84.5194444,9
21.3069444,-157.8583333,1
40.5983333,-76.0936111,7
36.4852778,-93.7319444,8
52.583333,-2.133333,6
43.6136111,-116.2025,0
40.7683333,-73.5255556,7
39.5297222,-119.8127778,0
33.2055556,-80.6480556,9
30.3319444,-81.6558333,9
36.2730556,-76.0855556,8
35.4633333,-89.91,8
36.6002778,-121.8936111,0
29.7630556,-95.3630556,9
39.7683333,-86.1580556,8
35.4913889,-92.0311111,8
45.8152778,-122.7413889,5
38.8338889,-104.8208333,0
43.0494444,-88.0075,7
29.7630556,-95.3630556,9
41.2058333,-76.0663889,7
36.8527778,-75.9783333,8
33.1019444,-82.8038889,9
44.0522222,-123.0855556,5
43.866667,-79.433333,7
33.5805556,-112.2366667,4
32.655,-79.9405556,9
35.0844444,-106.6505556,4
28.9002778,-81.2638889,2
37.5536111,-77.4605556,8
33.1958333,-80.0133333,9
33.4483333,-112.0733333,4
48.208174,16.373819,6
48.0519444,-122.1758333,5
30.3319444,-81.6558333,9
37.4636111,-122.4275,0
40.7141667,-74.0063889,7
43.9597222,-122.8191667,5
39.3341667,-76.4397222,8
40.7608333,-111.8902778,0
42.8863889,-78.8786111,7
35.8422222,-90.7041667,8
42.497258,-82.937141,7
36.3586111,-105.6088889,4
35.691188,-115.497908,4
30.6325,-97.6769444,9
36.175,-115.1363889,4
29.9838889,-90.1527778,9
26.7052778,-80.0366667,2
41.5622222,-72.6511111,7
36.175,-115.1363889,4
40.015,-105.27,0
47.692526,-114.165781,5
40.6430556,-111.28,0
34.0522222,-118.2427778,4
41.523427,-73.646795,7
38.4405556,-122.7133333,0
26.5625,-81.9497222,2
37.9747222,-122.5605556,0
45.3088889,-89.4963889,7
40.4147222,-74.23,7
46.083333,-64.766667,7
44.55051,-72.048191,7
35.9605556,-83.9208333,8
45.168943,-69.384492,7
42.4972222,-82.9372222,7
39.9375,-77.6613889,7
38.5366667,-82.6830556,8
47.6588889,-117.425,5
35.9938889,-78.8988889,8
28.5380556,-81.3794444,2
28.5380556,-81.3794444,2
37.2386111,-76.51,8
39.2402778,-76.8397222,8
33.1975,-96.615,9
32.2986111,-90.1847222,9
35.4816667,-86.0886111,8
34.0522222,-118.2427778,4
32.753472,-79.952845,9
40.7141667,-74.0063889,7
29.6183333,-95.5375,9
38.9180556,-78.1947222,8
40.9466667,-124.0994444,0
51.514125,-0.093689,6
42.8863889,-78.8786111,7
20.8911111,-156.5047222,1
32.0833333,-81.1,9
44.3736111,-72.5502778,7
53.356083,-2.212708,6
30.2238889,-92.0197222,9
45.666667,-72.15,7
45.7833333,-108.5,5
34.7369444,-82.2544444,8
40.7425,-84.1052778,7
41.85,-87.65,7
31.8911111,-85.1455556,9
46.083333,-64.766667,7
37.2708333,-79.9416667,8
37.4283333,-121.9055556,0
43.0830556,-73.785,7
35.9555556,-80.0055556,8
42.1097222,-86.48,7
31.5491667,-97.1463889,9
44.1002778,-70.2152778,7
41.2833333,-70.1,7
43.0605556,-88.1063889,7
35.689488,139.691706,6
19.075984,72.877656,6
32.4486111,-81.7833333,9
35.2030556,-85.9211111,8
45.4208333,-122.6694444,5
46.1880556,-123.83,5
36.4336111,-99.39,8
33.0738889,-106.0180556,4
34.8780556,-83.4011111,8
33.2097222,-87.5691667,9
62.320905,-150.106622,5
46.774692,-64.230159,7
30.4211111,-87.2169444,9
39.7391667,-104.9841667,0
42.7208333,-94.215,7
43.1636111,-73.0727778,7
36.5805556,-87.76,8
38.6269444,-88.9455556,8
-20.917574,142.702796,3
40.4405556,-79.9961111,7
43.433333,-79.666667,7
34.4208333,-119.6972222,4
39.5297222,-119.8127778,0
47.6063889,-122.3308333,5
34.1952778,-79.7627778,9
53.544389,-113.490927,5
36.7280556,-108.2180556,0
40.2969444,-111.6938889,0
25.9013889,-97.4972222,2
40.7555556,-73.5880556,7
37.3394444,-121.8938889,0
37.6391667,-120.9958333,0
39.9305556,-75.3205556,7
18.473833,-66.938512,2
34.1705556,-118.8366667,4
37.5536111,-77.4605556,8
45.8588889,-123.1916667,5
33.3527778,-111.7883333,4
37.6775,-113.0611111,0
37.916104,-85.956247,8
42.7325,-84.5555556,7
55.833333,-3.083333,6
35.6736111,-90.5072222,8
34.3675,-77.7108333,9
41.7013889,-71.1555556,7
33.7669444,-118.1883333,4
40.7683333,-73.5255556,7
41.6022222,-72.9872222,7
28.568802,77.322391,6
40.5819444,-74.9594444,7
47.6113889,-119.2911111,5
41.6666667,-70.1852778,7
28.078072,-82.763713,2
34.8666667,-92.4041667,9
39.3108333,-91.4883333,8
38.8941667,-77.4313889,8
47.4236111,-120.3091667,5
42.1397222,-71.5166667,7
40.7061111,-74.5497222,7
41.8083333,-71.3375,7
40.3744444,-76.3030556,7
44.0522222,-123.0855556,5
39.1405556,-121.6158333,0
33.7488889,-84.3880556,9
37.3341667,-79.5233333,8
32.217767,-110.875913,4
47.6777778,-116.7794444,5
39.6066667,-75.8336111,7
41.365824,-110.305725,0
42.6711111,-74.1161111,7
45.5827778,-122.3522222,5
51.633333,-3.966667,6
37.6438889,-98.7372222,8
52.133333,-106.666667,5
41.492537,-99.901813,0
51.379444,-2.365556,6
40.1947222,-92.5830556,8
25.7738889,-80.1938889,2
34.0752778,-84.2941667,9
37.5455556,-97.2686111,8
39.2688889,-84.2638889,8
33.9830556,-118.0958333,4
47.2044444,-121.9902778,5
40.2013889,-77.1891667,7
28.709143,-100.499521,9
33.5205556,-86.8025,9
39.9611111,-82.9988889,8
36.175,-115.1363889,4
36.7280556,-76.5838889,8
40.2794444,-86.5108333,8
37.775,-122.4183333,0
42.3875,-71.1,7
41.5380556,-72.8075,7
44.0783333,-116.9327778,5
32.3666667,-86.3,9
41.0263889,-73.6288889,7
40.7141667,-74.0063889,7
49.1,-122.65,5
46.729553,-94.6859,7
38.139498,-90.555126,8
35.3394444,-97.4863889,9
39.4561111,-77.9641667,8
43.8013889,-91.2394444,7
42.8566667,-85.3802778,7
33.758728,-116.958712,4
42.9005556,-78.6705556,7
38.2972222,-122.2844444,0
28.7027778,-81.3386111,2
43.8013889,-91.2394444,7
44.1636111,-93.9991667,7
44.1669444,-74.5383333,7
48.0152778,-122.0625,5
41.1838889,-97.0036111,7
43.5516667,-97.5072222,7
32.2986111,-90.1847222,9
32.7677778,-117.0222222,4
38.4,-105.2166667,0
38.1777778,-94.7111111,8
34.5008333,-117.185,4
46.216667,-63.483333,7
39.898404,-81.827354,8
-33.652489,115.345497,3
38.7216667,-76.6608333,8
42.2708333,-83.7263889,7
26.1719444,-80.1322222,2
19.02317,-98.623841,2
47.6063889,-122.3308333,5
47.2530556,-122.4430556,5
38.6447222,-121.2711111,0
34.1388889,-118.2130556,4
39.5297222,-119.8127778,0
41.7002778,-86.5094444,7
33.7358333,-118.2913889,4
47.366667,-68.333333,7
41.8186111,-73.3713889,7
34.0522222,-118.2427778,4
41.184944,-112.014664,0
36.7277778,-110.2538889,0
51.514125,-0.093689,6
41.0886111,-74.1441667,7
47.5675,-122.6313889,5
30.2263889,-93.2172222,9
47.4830556,-122.2158333,5
32.6125,-90.0366667,9
29.7758333,-95.1144444,9
36.8525,-121.4005556,0
53.333333,-3.833333,6
38.1383333,-97.4311111,8
32.2216667,-110.9258333,4
52.333333,-0.183333,6
43.6136111,-116.2025,0
35.4797222,-79.1805556,8
42.7325,-84.5555556,7
53.366667,-1.5,6
38.4588889,-90.5363889,8
27.3361111,-82.5308333,2
39.32098,-111.093731,0
42.0372222,-88.2811111,7
33.5386111,-112.1852778,4
34.2308333,-111.3244444,4
38.6652778,-78.4597222,8
32.9480556,-96.7294444,9
46.8605556,-68.0125,7
40.7161111,-73.8505556,7
41.1688889,-82.2180556,7
34.0469444,-116.58,4
35.265,-84.5533333,8
30.4211111,-87.2169444,9
33.78,-118.2616667,4
41.7886111,-89.6961111,7
35.1494444,-90.0488889,9
26.6155556,-80.0572222,2
41.525031,-88.081725,7
54.884565,-126.207158,5
40.6808333,-112.2622222,0
30.1586111,-85.6602778,9
39.1961111,-121.19,0
37.6391667,-120.9958333,0
39.7763889,-74.8627778,7
42.7883333,-71.2013889,7
36.3302778,-119.2911111,4
47.2152778,-123.0994444,5
37.4791667,-82.5188889,8
39.0638889,-108.55,0
40.6641667,-73.7088889,7
29.132876,-80.980941,2
47.5963889,-120.6602778,5
31.4636111,-100.4366667,9
34.51994,-105.87009,4
33.4483333,-112.0733333,4
39.7763889,-74.8627778,7
40.7141667,-74.0063889,7
33.1191667,-117.0855556,4
37.6922222,-97.3372222,8
40.7683333,-74.1458333,7
30.3155556,-89.2475,9
35.7452778,-81.685,8
35.6808333,-94.175,8
26.4611111,-80.0730556,2
43.0388889,-87.9063889,7
53.8,-1.583333,6
36.732719,-2.886194,6
35.6144444,-88.8138889,8
58.147578,7.996627,6
39.1155556,-77.5638889,8
41.9761111,-72.5922222,7
38.6786111,-121.7722222,0
34.0522222,-118.2427778,4
22.396428,114.109497,6
34.120656,-84.004351,9
38.2541667,-85.7594444,8
38.1141667,-82.6033333,8
42.3313889,-83.0458333,7
31.315,-85.8552778,9
42.2788889,-87.8341667,7
40.7616667,-73.3297222,7
37.7975,-121.215,0
45.4222222,-116.3144444,5
41.0255556,-81.73,7
48.7597222,-122.4869444,5
40.00549,-105.25626,0
12.971599,77.594563,3
29.5072222,-95.0947222,9
38.8902778,-77.0844444,8
40.9327778,-74.6597222,7
44.5647222,-123.2608333,5
36.3377778,-96.8036111,8
34.4208333,-119.6972222,4
43.604652,1.444209,6
42.2438889,-71.9927778,7
43.1008333,-75.2330556,7
40.6547222,-76.1011111,7
49.216667,-122.916667,5
36.9902778,-86.4436111,8
28.8105556,-81.8780556,2
38.9516667,-92.3338889,8
51.514125,-0.093689,6
38.9277778,-86.3755556,8
37.6144444,-93.4102778,8
42.3313889,-83.0458333,7
35.898909,14.514553,6
34.1722222,-118.3780556,4
47.9791667,-122.2008333,5
42.5791667,-84.4436111,7
32.3641667,-88.7036111,9
36.175,-115.1363889,4
27.3361111,-82.5308333,2
38.609741,-122.254045,0
44.775,-117.8333333,5
41.7305556,-88.3458333,7
39.7683333,-86.1580556,8
36.2597222,-86.6477778,8
40.7608333,-111.8902778,0
37.9975,-121.7113889,0
49.033333,-122.816667,5
29.7855556,-95.8241667,9
32.7833333,-96.8,9
44.4758333,-73.2125,7
38.4119444,-121.2711111,0
40.1744444,-74.9230556,7
42.235641,-71.696998,7
39.9936111,-105.0891667,0
41.3683333,-82.1077778,7
40.4163889,-120.6519444,0
39.6416667,-77.7202778,8
46.24,-63.21,7
37.3394444,-121.8938889,0
36.6222222,-81.1511111,8
-27.08465,152.951096,3
49.166667,-121.95,5
41.865,-80.79,7
37.8783333,-88.3933333,8
42.1705556,-88.0477778,7
32.8338889,-109.7069444,4
34.0625,-118.0894444,4
33.6888889,-78.8869444,9
35.2269444,-80.8433333,8
22.308085,69.600603,6
39.1502778,-123.2066667,0
41.9541667,-72.3027778,7
38.5161111,-90.2102778,8
39.2019444,-96.3047222,8
40.4283333,-79.6977778,7
40.015,-105.27,0
48.4758333,-122.3241667,5
43.804133,-120.554201,5
42.6583333,-83.15,7
53.25,-1.416667,6
55.833333,-4.25,6
55.183333,59.65,6
36.877342,-77.404475,8
45.12,-93.2875,7
39.3994444,-84.5613889,8
35.0866667,-89.81,9
33.9525,-84.55,9
46.216667,-63.483333,7
33.7488889,-84.3880556,9
52.527666,-1.348303,6
33.4147222,-111.9086111,4
53.5,-2.216667,6
37.7058333,-122.4608333,0
42.3313889,-83.0458333,7
42.983333,-81.25,7
43.6883333,-70.7941667,7
32.7152778,-117.1563889,4
39.3258333,-77.3516667,8
50.7,-119.283333,5
46.266445,-84.466364,7
26.3583333,-80.0833333,2
44.076667,-71.139167,7
61.2180556,-149.9002778,5
41.8097222,-87.9005556,7
36.5330556,-82.3269444,8
42.4394444,-83.7438889,7
36.5483333,-82.5619444,8
40.2627778,-85.6758333,8
43.6727778,-84.3805556,7
32.068424,34.824785,6
53.433333,-1.35,6
41.8872222,-71.9625,7
42.5630556,-114.46,0
41.6005556,-93.6088889,7
53.120933,-2.771825,6
39.2666667,-81.5616667,8
33.4483333,-112.0733333,4
45.4077778,-122.5691667,5
46.8172222,-95.845,7
34.2255556,-77.945,9
26.1416667,-81.795,2
32.7947222,-116.9616667,4
47.6105556,-122.1994444,5
37.9841667,-120.3811111,0
38.2775,-85.7372222,8
41.4875,-82.1016667,7
52.111,8.9497,6
34.2575,-88.7033333,9
40.5030556,-81.6411111,7
33.9561111,-83.9880556,9
44.9286111,-85.3730556,7
27.7,85.333333,6
47.9130556,-122.0969444,5
53.605548,-6.656417,6
38.51,-89.6194444,8
37.9747222,-87.5558333,8
44.1538889,-87.5691667,7
34.8788889,-76.9016667,8
42.4605556,-83.6516667,7
42.5916667,-88.4333333,7
42.2638889,-88.8441667,7
35.9130556,-79.0561111,8
32.7447222,-116.9980556,4
30.3319444,-81.6558333,9
38.073912,-122.188493,0
38.4730556,-77.9969444,8
36.3983333,-78.1555556,8
41.5894444,-88.0577778,7
39.515,-84.3983333,8
32.7630556,-80.2502778,9
40.164579,-74.208267,7
38.7083333,-121.3288889,0
50.75368,5.30209,6
27.9655556,-82.8002778,2
40.4005556,-123.9488889,0
42.9955556,-71.4552778,7
36.3930556,-105.2844444,4
38.7891667,-90.3225,8
42.3313889,-83.0458333,7
40.3513889,-90.3244444,8
38.4077778,-78.6238889,8
40.0333333,-83.1583333,8
37.1305556,-121.6533333,0
40.1738889,-80.2463889,7
40.1738889,-80.2463889,7
40.6936111,-89.5888889,7
33.6188889,-83.8675,9
45.4944444,-122.8658333,5
42.5083333,-89.0316667,7
38.5816667,-121.4933333,0
35.2619444,-81.1875,8
37.9577778,-121.2897222,0
31.6277778,-110.3333333,4
41.9444444,-71.2861111,7
34.4208333,-119.6972222,4
14.351875,120.931505,3
33.4222222,-111.8219444,4
40.8533333,-73.4119444,7
37.6688889,-122.0797222,0
39.7475,-75.3108333,7
51.55,0.166667,6
36.3883333,-86.4466667,8
35.6144444,-88.8138889,8
41.2586111,-95.9375,7
28.0183333,-82.1130556,2
27.4986111,-82.575,2
33.8302778,-116.5444444,4
48.766667,-80.666667,7
47.7980556,-114.2938889,5
36.1658333,-86.7844444,8
42.1947222,-122.7083333,0
32.7152778,-117.1563889,4
39.3722222,-104.8555556,0
46.2858333,-119.2833333,5
41.7108333,-87.7580556,7
33.4222222,-111.8219444,4
43.0388889,-87.9063889,7
40.7794444,-74.0241667,7
39.6066667,-75.8336111,7
35.3733333,-119.0177778,4
43.866667,-79.033333,7
46.9422222,-122.6047222,5
51.626281,0.080647,6
39.9091667,-74.1552778,7
42.177932,-79.978485,7
41.85,-87.65,7
36.7161111,-77.0683333,8
41.35,-72.0788889,7
54.766667,-1.566667,6
40.8,-96.6666667,8
49.833333,-99.95,5
42.7883333,-71.2013889,7
39.1405556,-121.6158333,0
41.615591,-87.529487,7
43.4686111,-71.2325,7
42.9361111,-114.405,0
40.4841667,-88.9936111,8
41.7588889,-70.4944444,7
-37.931671,145.440933,3
42.926483,-80.603382,7
29.9544444,-90.075,9
41.9163889,-83.3977778,7
35.1602778,-97.8788889,9
47.9130556,-122.0969444,5
42.7244444,-83.0361111,7
27.9472222,-82.4586111,2
19.075984,72.877656,6
43.161748,-70.648258,7
33.1958333,-80.0133333,9
34.8527778,-80.9113889,8
38.932515,28.290666,6
26.1416667,-81.795,2
28.5555556,-82.4505556,2
32.3527778,-94.6508333,9
32.7152778,-117.1563889,4
33.4130556,-82.3852778,9
41.6386111,-111.9330556,0
41.7519444,-87.9738889,7
36.0397222,-114.9811111,4
36.0397222,-114.9811111,4
34.0286111,-117.8094444,4
42.3416667,-72.5888889,7
51.060853,0.165894,6
40.7608333,-111.8902778,0
50.8,-0.366667,6
44.0583333,-121.3141667,5
46.5530556,-91.5763889,7
52.3,-1.533333,6
37.4502778,-86.3905556,8
52.3,-1.533333,6
42.3147222,-88.4486111,7
39.4369444,-104.9591667,0
32.9344444,-97.2513889,9
33.415,-111.5488889,4
42.586888,-82.919551,7
37.1297222,-80.4091667,8
29.6513889,-82.325,2
39.6283333,-84.1594444,8
41.4994444,-81.6955556,7
47.6063889,-122.3308333,5
35.9883333,-96.6008333,8
31.195001,-97.741314,9
40.0569444,-76.5525,7
31.2133333,-82.3541667,9
33.1958333,-80.0133333,9
37.9577778,-121.2897222,0
37.0808333,-119.4844444,0
28.555,-82.3880556,2
45.483333,-75.65,7
37.775,-122.4183333,0
36.4483333,-93.9738889,8
39.1619444,-84.4569444,8
38.6911111,-121.4475,0
37.7644444,-89.335,8
43.2122222,-82.9897222,7
47.492483,-122.196438,5
45.1475,-122.5758333,5
15.865535,-97.069447,2
37.6922222,-97.3372222,8
-24.957777,-53.459511,3
34.474782,-89.653403,9
42.657798,21.153346,6
47.7094444,-121.3588889,5
53.916667,-3.0,6
47.8211111,-122.3138889,5
43.6275,-89.7708333,7
44.7791667,-93.3361111,7
21.461111,-157.841111,1
39.8366667,-105.0366667,0
43.5391667,-89.4625,7
46.8883333,-122.6872222,5
42.5194444,-70.8972222,7
30.4211111,-87.2169444,9
33.3061111,-111.8405556,4
40.1163889,-88.2433333,8
61.5813889,-149.4394444,5
32.165622,-82.900075,9
34.0561111,-78.8905556,9
33.3286111,-91.2816667,9
34.2541667,-110.0291667,4
42.4391667,-123.3272222,0
38.7594444,-87.4155556,8
33.8722222,-117.8694444,4
35.8238889,-80.2536111,8
47.9791667,-122.2008333,5
39.1619444,-84.4569444,8
40.5066667,-74.2658333,7
29.7855556,-95.8241667,9
33.5091667,-111.8983333,4
32.9125,-96.6386111,9
38.8105556,-90.6997222,8
30.3855556,-88.6116667,9
34.54,-112.4677778,4
9.512017,100.013593,3
37.7644444,-89.335,8
40.7141667,-74.0063889,7
20.9033333,-156.3694444,1
29.1869444,-82.1402778,2
39.9555556,-86.0138889,8
38.5816667,-121.4933333,0
40.5219444,-111.9383333,0
39.096849,-120.032351,0
13.052414,80.250825,3
31.8455556,-102.3672222,9
33.5205556,-86.8025,9
32.3880556,-98.9788889,9
30.6277778,-96.3341667,9
33.6680556,-117.3263889,4
38.9480556,-79.9594444,8
39.0911111,-94.4152778,8
27.4986111,-82.575,2
33.8388889,-83.9008333,9
33.5966667,-83.8602778,9
38.2205556,-90.3958333,8
32.7497222,-86.5113889,9
40.773662,-81.460856,7
42.495556,-82.900278,7
39.2086111,-81.1575,8
38.7308333,-88.0852778,8
9.512017,100.013593,3
26.7052778,-80.0366667,2
35.0844444,-106.6505556,4
36.175,-115.1363889,4
41.2586111,-95.9375,7
39.2402778,-76.8397222,8
47.6105556,-122.1994444,5
33.3061111,-111.8405556,4
49.186823,-2.106568,6
39.4666667,-87.4138889,8
32.8233333,-97.1702778,9
44.2194444,-123.2044444,5
47.4869444,-120.4169444,5
31.0361111,-89.8047222,9
27.8625,-82.8486111,2
41.6252778,-87.7175,7
32.7152778,-117.1563889,4
40.4163889,-120.6519444,0
33.9158333,-112.1352778,4
34.2569444,-85.1647222,9
38.3527778,-120.9316667,0
30.2238889,-92.0197222,9
35.0844444,-106.6505556,4
52.983333,-122.483333,5
34.165,-84.8,9
42.2813889,-83.3863889,7
33.3061111,-111.8405556,4
29.7630556,-95.3630556,9
42.1741667,-83.1794444,7
36.175,-115.1363889,4
36.8188889,-76.2752778,8
33.8352778,-117.9136111,4
43.1008333,-75.2330556,7
30.275,-89.7811111,9
39.6005556,-82.9461111,8
34.0522222,-118.2427778,4
13.171641,78.693053,3
33.8302778,-116.5444444,4
35.9797222,-78.51,8
45.5236111,-122.675,5
40.1105556,-88.2072222,8
46.235,-119.223301,5
40.2430556,-79.2377778,7
50.766667,0.1,6
53.35918,-0.96302,6
41.4513889,-75.6122222,7
47.6588889,-117.425,5
34.2163889,-119.0366667,4
40.1933333,-90.1408333,8
49.516667,7.85,6
36.145,-82.4169444,8
27.6383333,-80.3975,2
39.6402778,-106.3736111,0
36.0305556,-75.6763889,8
37.1241667,-77.2261111,8
